Symbol,Todays_Date,Holder,Shares,Date_Reported,Percent_Out,Value
L,12/23/20,JP Morgan Chase & Company,21481481,"Sep 29, 2020",7.82,746481464
L,12/23/20,Price (T.Rowe) Associates Inc,18894326,"Sep 29, 2020",6.87,656577828
L,12/23/20,Blackrock Inc.,17349009,"Sep 29, 2020",6.31,602878062
L,12/23/20,Norges Bank Investment Management,13574761,"Dec 30, 2019",4.94,712539204
L,12/23/20,State Street Corporation,11447406,"Sep 29, 2020",4.16,397797358
L,12/23/20,Wells Fargo & Company,4260706,"Sep 29, 2020",1.55,148059533
L,12/23/20,"Geode Capital Management, LLC",3806304,"Sep 29, 2020",1.38,132269064
L,12/23/20,Northern Trust Corporation,3151446,"Sep 29, 2020",1.15,109512748
L,12/23/20,Dimensional Fund Advisors LP,3017642,"Sep 29, 2020",1.1,104863059
LOW,12/23/20,"Vanguard Group, Inc. (The)",63783544,"Sep 29, 2020",8.71,10579138607
LOW,12/23/20,Blackrock Inc.,55745489,"Sep 29, 2020",7.61,9245946805
LOW,12/23/20,State Street Corporation,33717026,"Sep 29, 2020",4.6,5592305932
LOW,12/23/20,"FMR, LLC",27411638,"Sep 29, 2020",3.74,4546494278
LOW,12/23/20,Bank of America Corporation,14620629,"Sep 29, 2020",2.0,2424977525
LOW,12/23/20,"Pershing Square Capital Management, L.P.",12408077,"Sep 29, 2020",1.69,2058003651
LOW,12/23/20,Wells Fargo & Company,11229945,"Sep 29, 2020",1.53,1862598677
LOW,12/23/20,"Geode Capital Management, LLC",10747768,"Sep 29, 2020",1.47,1782624800
LOW,12/23/20,"Wellington Management Company, LLP",10097629,"Sep 29, 2020",1.38,1674792745
LOW,12/23/20,Northern Trust Corporation,9837957,"Sep 29, 2020",1.34,1631723548
LUMN,12/23/20,"Vanguard Group, Inc. (The)",127429506,"Sep 29, 2020",11.61,1285763715
LUMN,12/23/20,Temasek Holdings (Private) Limited,97259407,"Sep 29, 2020",8.86,981347416
LUMN,12/23/20,Blackrock Inc.,91620160,"Sep 29, 2020",8.35,924447414
LUMN,12/23/20,Southeastern Asset Management Inc/tn/,62945997,"Sep 29, 2020",5.74,635125109
LUMN,12/23/20,State Street Corporation,60752486,"Sep 29, 2020",5.54,612992583
LUMN,12/23/20,Citigroup Inc.,27209135,"Sep 29, 2020",2.48,274540172
LUMN,12/23/20,Dimensional Fund Advisors LP,19455887,"Sep 29, 2020",1.77,196309899
LUMN,12/23/20,First Trust Advisors LP,18484504,"Sep 29, 2020",1.68,186508645
LUMN,12/23/20,"Geode Capital Management, LLC",18465248,"Sep 29, 2020",1.68,186314352
LUMN,12/23/20,Invesco Ltd.,15059243,"Sep 29, 2020",1.37,151947761
LYB,12/23/20,Capital International Investors,31483343,"Sep 29, 2020",9.43,2219260848
LYB,12/23/20,"Vanguard Group, Inc. (The)",24176221,"Sep 29, 2020",7.24,1704181818
LYB,12/23/20,Blackrock Inc.,21817380,"Sep 29, 2020",6.53,1537907116
LYB,12/23/20,Capital World Investors,17475100,"Sep 29, 2020",5.23,1231819799
LYB,12/23/20,State Street Corporation,12025364,"Sep 29, 2020",3.6,847667908
LYB,12/23/20,Dodge & Cox Inc,6398920,"Sep 29, 2020",1.92,451059870
LYB,12/23/20,"Geode Capital Management, LLC",4393738,"Sep 29, 2020",1.32,309714591
LYB,12/23/20,"Wellington Management Company, LLP",4176039,"Sep 29, 2020",1.25,294368989
LYB,12/23/20,AustralianSuper Pty Ltd,3552047,"Sep 29, 2020",1.06,250383793
LYB,12/23/20,Lsv Asset Management,3526237,"Sep 29, 2020",1.06,248564446
MTB,12/23/20,"Vanguard Group, Inc. (The)",13798364,"Sep 29, 2020",10.76,1270691340
MTB,12/23/20,Blackrock Inc.,10765343,"Sep 29, 2020",8.39,991380436
MTB,12/23/20,"FMR, LLC",6539059,"Sep 29, 2020",5.1,602181943
MTB,12/23/20,State Street Corporation,6527766,"Sep 29, 2020",5.09,601141970
MTB,12/23/20,"Wellington Management Company, LLP",5638850,"Sep 29, 2020",4.4,519281696
MTB,12/23/20,State Farm Mutual Automobile Insurance Co,4499913,"Sep 29, 2020",3.51,414396988
MTB,12/23/20,Invesco Ltd.,4385695,"Sep 29, 2020",3.42,403878652
MTB,12/23/20,JP Morgan Chase & Company,4373542,"Sep 29, 2020",3.41,402759482
MTB,12/23/20,"Berkshire Hathaway, Inc",2919613,"Sep 29, 2020",2.28,268867161
MTB,12/23/20,"Geode Capital Management, LLC",2232717,"Sep 29, 2020",1.74,205610908
MRO,12/23/20,"Vanguard Group, Inc. (The)",75499955,"Sep 29, 2020",9.56,308794815
MRO,12/23/20,"Hotchkis & Wiley Capital Management, LLC",63432211,"Sep 29, 2020",8.04,259437742
MRO,12/23/20,State Street Corporation,51622230,"Sep 29, 2020",6.54,211134920
MRO,12/23/20,Blackrock Inc.,51039916,"Sep 29, 2020",6.47,208753256
MRO,12/23/20,Invesco Ltd.,39005443,"Sep 29, 2020",4.94,159532261
MRO,12/23/20,"Geode Capital Management, LLC",14119970,"Sep 29, 2020",1.79,57750677
MRO,12/23/20,"FMR, LLC",14022807,"Sep 29, 2020",1.78,57353280
MRO,12/23/20,"Arrowstreet Capital, Limited Partnership",13846370,"Sep 29, 2020",1.75,56631653
MRO,12/23/20,"Franklin Resources, Inc.",12474215,"Sep 29, 2020",1.58,51019539
MRO,12/23/20,Dimensional Fund Advisors LP,11756339,"Sep 29, 2020",1.49,48083426
MPC,12/23/20,Blackrock Inc.,73341756,"Sep 29, 2020",11.27,2151847121
MPC,12/23/20,"Vanguard Group, Inc. (The)",64717769,"Sep 29, 2020",9.95,1898819342
MPC,12/23/20,State Street Corporation,37563314,"Sep 29, 2020",5.77,1102107632
MPC,12/23/20,Morgan Stanley,12068180,"Sep 29, 2020",1.85,354080401
MPC,12/23/20,Bank Of New York Mellon Corporation,11711815,"Sep 29, 2020",1.8,343624652
MPC,12/23/20,Boston Partners,11428788,"Sep 29, 2020",1.76,335320639
MPC,12/23/20,JP Morgan Chase & Company,11422711,"Sep 29, 2020",1.76,335142340
MPC,12/23/20,"Wellington Management Company, LLP",11271321,"Sep 29, 2020",1.73,330700558
MPC,12/23/20,"Geode Capital Management, LLC",10415162,"Sep 29, 2020",1.6,305580853
MPC,12/23/20,Elliott Investment Management L.P.,9670000,"Sep 29, 2020",1.49,283717800
MKTX,12/23/20,"Vanguard Group, Inc. (The)",4247279,"Sep 29, 2020",11.19,2045447093
MKTX,12/23/20,Blackrock Inc.,3647324,"Sep 29, 2020",9.61,1756514765
MKTX,12/23/20,State Street Corporation,1699624,"Sep 29, 2020",4.48,818521922
MKTX,12/23/20,JP Morgan Chase & Company,1641992,"Sep 29, 2020",4.33,790766927
MKTX,12/23/20,Baillie Gifford and Company,1577552,"Sep 29, 2020",4.16,759733267
MKTX,12/23/20,Price (T.Rowe) Associates Inc,1326874,"Sep 29, 2020",3.5,639009249
MKTX,12/23/20,Wells Fargo & Company,977804,"Sep 29, 2020",2.58,470900628
MKTX,12/23/20,"Renaissance Technologies, LLC",966664,"Sep 29, 2020",2.55,465535715
MKTX,12/23/20,Kayne Anderson Rudnick Investment Management LLC,936529,"Sep 29, 2020",2.47,451023001
MKTX,12/23/20,Royal Bank of Canada,923863,"Sep 29, 2020",2.43,444923182
MAR,12/23/20,"Vanguard Group, Inc. (The)",21247209,"Sep 29, 2020",6.55,1967066609
MAR,12/23/20,Price (T.Rowe) Associates Inc,18242514,"Sep 29, 2020",5.62,1688891946
MAR,12/23/20,Blackrock Inc.,16058040,"Sep 29, 2020",4.95,1486653343
MAR,12/23/20,Eagle Capital Management LLC,13150405,"Sep 29, 2020",4.05,1217464494
MAR,12/23/20,State Street Corporation,11357365,"Sep 29, 2020",3.5,1051464851
MAR,12/23/20,"FMR, LLC",7793602,"Sep 29, 2020",2.4,721531673
MAR,12/23/20,Capital Research Global Investors,5401061,"Sep 29, 2020",1.67,500030227
MAR,12/23/20,Massachusetts Financial Services Co.,5077559,"Sep 29, 2020",1.57,470080412
MAR,12/23/20,Capital World Investors,4956805,"Sep 29, 2020",1.53,458901006
MAR,12/23/20,"Geode Capital Management, LLC",3968180,"Sep 29, 2020",1.22,367374104
MMC,12/23/20,"Vanguard Group, Inc. (The)",42348376,"Sep 29, 2020",8.35,4857358727
MMC,12/23/20,Blackrock Inc.,40058658,"Sep 29, 2020",7.9,4594728072
MMC,12/23/20,Price (T.Rowe) Associates Inc,31349195,"Sep 29, 2020",6.18,3595752666
MMC,12/23/20,State Street Corporation,22279083,"Sep 29, 2020",4.39,2555410820
MMC,12/23/20,Capital International Investors,21765720,"Sep 29, 2020",4.29,2496528084
MMC,12/23/20,"Wellington Management Company, LLP",17308842,"Sep 29, 2020",3.41,1985324177
MMC,12/23/20,Capital World Investors,16526333,"Sep 29, 2020",3.26,1895570395
MMC,12/23/20,Massachusetts Financial Services Co.,16293519,"Sep 29, 2020",3.21,1868866629
MMC,12/23/20,"FMR, LLC",12129311,"Sep 29, 2020",2.39,1391231971
MMC,12/23/20,JP Morgan Chase & Company,8253999,"Sep 29, 2020",1.63,946733685
MLM,12/23/20,"Vanguard Group, Inc. (The)",6696049,"Sep 29, 2020",10.75,1575982092
MLM,12/23/20,Blackrock Inc.,3835276,"Sep 29, 2020",6.16,902670559
MLM,12/23/20,"Select Equity Group, Inc.",3416786,"Sep 29, 2020",5.49,804174752
MLM,12/23/20,"Aristotle Capital Management, LLC",3128822,"Sep 29, 2020",5.02,736399545
MLM,12/23/20,State Street Corporation,3116540,"Sep 29, 2020",5.0,733508854
MLM,12/23/20,Baillie Gifford and Company,2688976,"Sep 29, 2020",4.32,632877391
MLM,12/23/20,Morgan Stanley,2407700,"Sep 29, 2020",3.87,566676272
MLM,12/23/20,JP Morgan Chase & Company,2361529,"Sep 29, 2020",3.79,555809465
MLM,12/23/20,Gardner Russo & Gardner,1500938,"Sep 29, 2020",2.41,353260767
MLM,12/23/20,"Goldman Sachs Group, Inc.",1431723,"Sep 29, 2020",2.3,336970325
MAS,12/23/20,"Vanguard Group, Inc. (The)",29057280,"Sep 29, 2020",11.1,1601927846
MAS,12/23/20,Blackrock Inc.,19819939,"Sep 29, 2020",7.57,1092673237
MAS,12/23/20,Massachusetts Financial Services Co.,19110160,"Sep 29, 2020",7.3,1053543120
MAS,12/23/20,State Street Corporation,12272655,"Sep 29, 2020",4.69,676591470
MAS,12/23/20,"Fiduciary Management, Inc.",9190112,"Sep 29, 2020",3.51,506650874
MAS,12/23/20,Northern Trust Corporation,7068391,"Sep 29, 2020",2.7,389680395
MAS,12/23/20,"Goldman Sachs Group, Inc.",4909020,"Sep 29, 2020",1.88,270634272
MAS,12/23/20,Pictet Asset Management Ltd,4863183,"Sep 29, 2020",1.86,268107278
MAS,12/23/20,"Geode Capital Management, LLC",4191173,"Sep 29, 2020",1.6,231059367
MAS,12/23/20,"Arrowstreet Capital, Limited Partnership",3849604,"Sep 29, 2020",1.47,212228668
MA,12/23/20,"Vanguard Group, Inc. (The)",71813941,"Sep 29, 2020",7.27,24285320427
MA,12/23/20,Blackrock Inc.,67051628,"Sep 29, 2020",6.78,22674849040
MA,12/23/20,State Street Corporation,36132723,"Sep 29, 2020",3.66,12219002936
MA,12/23/20,"FMR, LLC",35709080,"Sep 29, 2020",3.61,12075739583
MA,12/23/20,Price (T.Rowe) Associates Inc,29167956,"Sep 29, 2020",2.95,9863727680
MA,12/23/20,Capital Research Global Investors,17380749,"Sep 29, 2020",1.76,5877647889
MA,12/23/20,JP Morgan Chase & Company,15422569,"Sep 29, 2020",1.56,5215450158
MA,12/23/20,Morgan Stanley,14937228,"Sep 29, 2020",1.51,5051322392
MA,12/23/20,Capital World Investors,14417735,"Sep 29, 2020",1.46,4875645444
MA,12/23/20,"Geode Capital Management, LLC",13714978,"Sep 29, 2020",1.39,4637994110
MKC,12/23/20,"Vanguard Group, Inc. (The)",28650138,"Sep 29, 2020",23.04,2780495892
MKC,12/23/20,Blackrock Inc.,21231256,"Sep 29, 2020",17.07,2060493394
MKC,12/23/20,State Farm Mutual Automobile Insurance Co,17572800,"Sep 29, 2020",14.13,1705440240
MKC,12/23/20,Fundsmith LLP,15084190,"Sep 29, 2020",12.13,1463920639
MKC,12/23/20,State Street Corporation,12756164,"Sep 29, 2020",10.26,1237985716
MKC,12/23/20,"Franklin Resources, Inc.",4527380,"Sep 29, 2020",3.64,439382229
MKC,12/23/20,"Geode Capital Management, LLC",4158202,"Sep 29, 2020",3.34,403553504
MKC,12/23/20,Capital Research Global Investors,3054718,"Sep 29, 2020",2.46,296460381
MKC,12/23/20,Northern Trust Corporation,2951146,"Sep 29, 2020",2.37,286408719
MKC,12/23/20,Invesco Ltd.,2487240,"Sep 29, 2020",2.0,241386642
MXIM,12/23/20,"Vanguard Group, Inc. (The)",30432959,"Sep 29, 2020",11.39,2057572357
MXIM,12/23/20,Price (T.Rowe) Associates Inc,27612282,"Sep 29, 2020",10.33,1866866386
MXIM,12/23/20,Blackrock Inc.,20898234,"Sep 29, 2020",7.82,1412929600
MXIM,12/23/20,State Street Corporation,11587762,"Sep 29, 2020",4.34,783448588
MXIM,12/23/20,Invesco Ltd.,8674954,"Sep 29, 2020",3.25,586513639
MXIM,12/23/20,Pentwater Capital Management Lp,7093000,"Sep 29, 2020",2.65,479557730
MXIM,12/23/20,"Geode Capital Management, LLC",4570447,"Sep 29, 2020",1.71,309007921
MXIM,12/23/20,Bank Of New York Mellon Corporation,3795734,"Sep 29, 2020",1.42,256629575
MXIM,12/23/20,"Ameriprise Financial, Inc.",3756156,"Sep 29, 2020",1.41,253953707
MXIM,12/23/20,"Goldman Sachs Group, Inc.",3587927,"Sep 29, 2020",1.34,242579744
MCD,12/23/20,"Vanguard Group, Inc. (The)",65430203,"Sep 29, 2020",8.78,14361275256
MCD,12/23/20,Blackrock Inc.,50194412,"Sep 29, 2020",6.74,11017171489
MCD,12/23/20,State Street Corporation,38160528,"Sep 29, 2020",5.12,8375854290
MCD,12/23/20,"Wellington Management Company, LLP",37804564,"Sep 29, 2020",5.07,8297723752
MCD,12/23/20,Bank of America Corporation,11789804,"Sep 29, 2020",1.58,2587744079
MCD,12/23/20,"Geode Capital Management, LLC",11286295,"Sep 29, 2020",1.51,2477228889
MCD,12/23/20,Northern Trust Corporation,10774586,"Sep 29, 2020",1.45,2364913881
MCD,12/23/20,JP Morgan Chase & Company,10458276,"Sep 29, 2020",1.4,2295486999
MCD,12/23/20,Price (T.Rowe) Associates Inc,8521658,"Sep 29, 2020",1.14,1870418714
MCD,12/23/20,Morgan Stanley,8226988,"Sep 29, 2020",1.1,1805741596
MCK,12/23/20,"Vanguard Group, Inc. (The)",16496553,"Sep 29, 2020",10.27,2456831638
MCK,12/23/20,Blackrock Inc.,14515382,"Sep 29, 2020",9.04,2161775841
MCK,12/23/20,State Street Corporation,7570266,"Sep 29, 2020",4.71,1127439715
MCK,12/23/20,Massachusetts Financial Services Co.,5909551,"Sep 29, 2020",3.68,880109430
MCK,12/23/20,JP Morgan Chase & Company,5638232,"Sep 29, 2020",3.51,839701891
MCK,12/23/20,Invesco Ltd.,3955348,"Sep 29, 2020",2.46,589069977
MCK,12/23/20,"FMR, LLC",3810074,"Sep 29, 2020",2.37,567434320
MCK,12/23/20,Boston Partners,3375647,"Sep 29, 2020",2.1,502735107
MCK,12/23/20,"Pzena Investment Management, LLC",3335398,"Sep 29, 2020",2.08,496740824
MCK,12/23/20,"Geode Capital Management, LLC",2795628,"Sep 29, 2020",1.74,416352878
MDT,12/23/20,Blackrock Inc.,112167184,"Sep 29, 2020",8.33,11656413761
MDT,12/23/20,"Vanguard Group, Inc. (The)",111875583,"Sep 29, 2020",8.31,11626110585
MDT,12/23/20,State Street Corporation,57994497,"Sep 29, 2020",4.31,6026788128
MDT,12/23/20,Massachusetts Financial Services Co.,50534429,"Sep 29, 2020",3.75,5251537861
MDT,12/23/20,"Wellington Management Company, LLP",44424257,"Sep 29, 2020",3.3,4616568787
MDT,12/23/20,Lazard Asset Management LLC,24294565,"Sep 29, 2020",1.8,2524691194
MDT,12/23/20,Bank of America Corporation,22285389,"Sep 29, 2020",1.66,2315897624
MDT,12/23/20,"Geode Capital Management, LLC",20629578,"Sep 29, 2020",1.53,2143825745
MDT,12/23/20,"Franklin Resources, Inc.",18758770,"Sep 29, 2020",1.39,1949411378
MDT,12/23/20,Bank Of New York Mellon Corporation,18097884,"Sep 29, 2020",1.34,1880732105
MRK,12/23/20,"Vanguard Group, Inc. (The)",209865924,"Sep 29, 2020",8.29,17408378395
MRK,12/23/20,Blackrock Inc.,196888895,"Sep 29, 2020",7.78,16331933840
MRK,12/23/20,State Street Corporation,117030114,"Sep 29, 2020",4.63,9707647956
MRK,12/23/20,"Wellington Management Company, LLP",44729366,"Sep 29, 2020",1.77,3710300909
MRK,12/23/20,Bank of America Corporation,44038776,"Sep 29, 2020",1.74,3653016469
MRK,12/23/20,"Geode Capital Management, LLC",41363672,"Sep 29, 2020",1.63,3431116592
MRK,12/23/20,Capital International Investors,38213851,"Sep 29, 2020",1.51,3169838940
MRK,12/23/20,Northern Trust Corporation,33740381,"Sep 29, 2020",1.33,2798764603
MRK,12/23/20,Bank Of New York Mellon Corporation,32826443,"Sep 29, 2020",1.3,2722953446
MRK,12/23/20,JP Morgan Chase & Company,28445148,"Sep 29, 2020",1.12,2359525026
MET,12/23/20,Blackrock Inc.,68401513,"Sep 29, 2020",7.6,2542484238
MET,12/23/20,Dodge & Cox Inc,66743932,"Sep 29, 2020",7.42,2480871952
MET,12/23/20,"Vanguard Group, Inc. (The)",60972565,"Sep 29, 2020",6.78,2266350241
MET,12/23/20,Price (T.Rowe) Associates Inc,40454306,"Sep 29, 2020",4.5,1503686554
MET,12/23/20,State Street Corporation,35836620,"Sep 29, 2020",3.98,1332047165
MET,12/23/20,"FMR, LLC",32995971,"Sep 29, 2020",3.67,1226460242
MET,12/23/20,"Wellington Management Company, LLP",32975657,"Sep 29, 2020",3.66,1225705170
MET,12/23/20,"Franklin Resources, Inc.",18621010,"Sep 29, 2020",2.07,692142941
MET,12/23/20,JP Morgan Chase & Company,11962146,"Sep 29, 2020",1.33,444632966
MET,12/23/20,"Geode Capital Management, LLC",11248639,"Sep 29, 2020",1.25,418111911
MTD,12/23/20,"Vanguard Group, Inc. (The)",2646043,"Sep 29, 2020",11.12,2555416027
MTD,12/23/20,Blackrock Inc.,1767052,"Sep 29, 2020",7.43,1706530469
MTD,12/23/20,"FMR, LLC",1374031,"Sep 29, 2020",5.77,1326970438
MTD,12/23/20,"WCM Investment Management, LLC",1356013,"Sep 29, 2020",5.7,1309569554
MTD,12/23/20,State Street Corporation,1034493,"Sep 29, 2020",4.35,999061614
MTD,12/23/20,Fiera Capital Corporation,747876,"Sep 29, 2020",3.14,722261247
MTD,12/23/20,Baillie Gifford and Company,605976,"Sep 29, 2020",2.55,585221322
MTD,12/23/20,"Franklin Resources, Inc.",560169,"Sep 29, 2020",2.35,540983211
MTD,12/23/20,BAMCO Inc.,437993,"Sep 29, 2020",1.84,422991739
MTD,12/23/20,Capital International Investors,427400,"Sep 29, 2020",1.8,412761550
MGM,12/23/20,"Vanguard Group, Inc. (The)",43018130,"Sep 29, 2020",8.71,935644327
MGM,12/23/20,Price (T.Rowe) Associates Inc,38981103,"Sep 29, 2020",7.89,847838990
MGM,12/23/20,Blackrock Inc.,28427780,"Sep 29, 2020",5.76,618304215
MGM,12/23/20,Corvex Management LP,22537696,"Sep 29, 2020",4.56,490194888
MGM,12/23/20,State Street Corporation,17962746,"Sep 29, 2020",3.64,390689725
MGM,12/23/20,Harris Associates L.P.,14854349,"Sep 29, 2020",3.01,323082090
MGM,12/23/20,"Srs Investment Management, Llc",8757983,"Sep 29, 2020",1.77,190486130
MGM,12/23/20,Orbis Allan Gray Ltd,8429789,"Sep 29, 2020",1.71,183347910
MGM,12/23/20,"Geode Capital Management, LLC",7182051,"Sep 29, 2020",1.45,156209609
MGM,12/23/20,Southeastern Asset Management Inc/tn/,4962956,"Sep 29, 2020",1.0,107944293
MCHP,12/23/20,"Vanguard Group, Inc. (The)",29346065,"Sep 29, 2020",11.27,3015601639
MCHP,12/23/20,Dodge & Cox Inc,20751913,"Sep 29, 2020",7.97,2132466579
MCHP,12/23/20,Blackrock Inc.,19801861,"Sep 29, 2020",7.61,2034839236
MCHP,12/23/20,Price (T.Rowe) Associates Inc,13132070,"Sep 29, 2020",5.04,1349451513
MCHP,12/23/20,Janus Henderson Group PLC,10991759,"Sep 29, 2020",4.22,1129513154
MCHP,12/23/20,State Street Corporation,9873962,"Sep 29, 2020",3.79,1014648335
MCHP,12/23/20,"Aristotle Capital Management, LLC",8854797,"Sep 29, 2020",3.4,909918939
MCHP,12/23/20,Bank of America Corporation,8683494,"Sep 29, 2020",3.33,892315843
MCHP,12/23/20,JP Morgan Chase & Company,6883683,"Sep 29, 2020",2.64,707367265
MCHP,12/23/20,"Principal Financial Group, Inc.",5879695,"Sep 29, 2020",2.26,604197458
MU,12/23/20,"Vanguard Group, Inc. (The)",88750258,"Sep 29, 2020",7.95,4167712115
MU,12/23/20,Blackrock Inc.,81538240,"Sep 29, 2020",7.3,3829035750
MU,12/23/20,Primecap Management Company,50407509,"Sep 29, 2020",4.51,2367136622
MU,12/23/20,State Street Corporation,47136625,"Sep 29, 2020",4.22,2213535910
MU,12/23/20,"FMR, LLC",44382749,"Sep 29, 2020",3.97,2084213893
MU,12/23/20,Price (T.Rowe) Associates Inc,39128557,"Sep 29, 2020",3.5,1837477036
MU,12/23/20,"Sanders Capital, Llc",29258834,"Sep 29, 2020",2.62,1373994844
MU,12/23/20,Capital International Investors,19607616,"Sep 29, 2020",1.76,920773647
MU,12/23/20,"Wellington Management Company, LLP",18979846,"Sep 29, 2020",1.7,891293568
MU,12/23/20,"Arrowstreet Capital, Limited Partnership",18026673,"Sep 29, 2020",1.61,846532564
MSFT,12/23/20,"Vanguard Group, Inc. (The)",622689597,"Sep 29, 2020",8.24,130970302937
MSFT,12/23/20,Blackrock Inc.,516065148,"Sep 29, 2020",6.83,108543982578
MSFT,12/23/20,State Street Corporation,309004107,"Sep 29, 2020",4.09,64992833825
MSFT,12/23/20,"FMR, LLC",236747226,"Sep 29, 2020",3.13,49795044044
MSFT,12/23/20,Price (T.Rowe) Associates Inc,180419808,"Sep 29, 2020",2.39,37947698216
MSFT,12/23/20,"Geode Capital Management, LLC",116538073,"Sep 29, 2020",1.54,24511452894
MSFT,12/23/20,Capital World Investors,111872823,"Sep 29, 2020",1.48,23530210861
MSFT,12/23/20,Capital International Investors,94601027,"Sep 29, 2020",1.25,19897434008
MSFT,12/23/20,Capital Research Global Investors,94009486,"Sep 29, 2020",1.24,19773015190
MSFT,12/23/20,Northern Trust Corporation,93421404,"Sep 29, 2020",1.24,19649323903
MAA,12/23/20,"Vanguard Group, Inc. (The)",18402088,"Sep 29, 2020",16.09,2133722103
MAA,12/23/20,Blackrock Inc.,11806156,"Sep 29, 2020",10.32,1368923788
MAA,12/23/20,State Street Corporation,6740166,"Sep 29, 2020",5.89,781522247
MAA,12/23/20,"FMR, LLC",4956760,"Sep 29, 2020",4.33,574736322
MAA,12/23/20,JP Morgan Chase & Company,3384708,"Sep 29, 2020",2.96,392456892
MAA,12/23/20,Apg Asset Management  Us Inc.,3355000,"Sep 29, 2020",2.93,389012250
MAA,12/23/20,"AllianceBernstein, L.P.",2520552,"Sep 29, 2020",2.2,292258004
MAA,12/23/20,"Geode Capital Management, LLC",2393574,"Sep 29, 2020",2.09,277534905
MAA,12/23/20,CenterSquare Investment Management LLC,1964445,"Sep 29, 2020",1.72,227777397
MAA,12/23/20,Royal Bank of Canada,1958802,"Sep 29, 2020",1.71,227123091
MHK,12/23/20,"Vanguard Group, Inc. (The)",6098680,"Sep 29, 2020",8.57,595170181
MHK,12/23/20,"FMR, LLC",5033402,"Sep 29, 2020",7.07,491209701
MHK,12/23/20,Blackrock Inc.,4571292,"Sep 29, 2020",6.42,446112386
MHK,12/23/20,Boston Partners,3591668,"Sep 29, 2020",5.04,350510880
MHK,12/23/20,State Street Corporation,3193606,"Sep 29, 2020",4.49,311664009
MHK,12/23/20,JP Morgan Chase & Company,2420008,"Sep 29, 2020",3.4,236168580
MHK,12/23/20,"Pzena Investment Management, LLC",2182745,"Sep 29, 2020",3.07,213014084
MHK,12/23/20,Dimensional Fund Advisors LP,1694717,"Sep 29, 2020",2.38,165387432
MHK,12/23/20,"Ariel Investments, LLC",1128058,"Sep 29, 2020",1.58,110087180
MHK,12/23/20,"Geode Capital Management, LLC",1116131,"Sep 29, 2020",1.57,108923224
TAP,12/23/20,Dodge & Cox Inc,29806693,"Sep 29, 2020",14.88,1000312617
TAP,12/23/20,"Vanguard Group, Inc. (The)",19187855,"Sep 29, 2020",9.58,643944413
